Cliente/Fornec,Descrição,Espessura,Largura,Compr,Potencial/consumo/mês-Kg,Tipo Material,Família Produto,E-mail,Contato,Fone,e-mail,Representante,Número de Faturamentos - No ANO,Peso Acumulado Faturado - No ANO,Peso Médio Mensal Faturado - No ANO,Dias s/ Compra,Situação, Cliente Prioritário, Preço Médio , Potencial Financeiro, Potencial de Comissão,12/19/2023,2023,12
S A S PLASTI,"TIRA FF BOB 1,50 NBR6658 OL",1.5,162.00,,0,TFF OL BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
S A S PLASTI,"TIRA FF BOB 1,50 NBR6658 OL",1.5,138.00,,0,TFF OL BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
S A S PLASTI,"TIRA FF BOB 1,50 NBR6658 OL",1.5,132.00,,0,TFF OL BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
S A S PLASTI,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV B",1.55,31.00,,"1,000",TZC BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
S A S PLASTI,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV B",1.55,35.00,,0,TZC BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
S A S PLASTI,"TIRA FQ DEC BOB 3,00 NBR6658 OL",3,31.00,,0,TFQ DEC BOB,FITA,compras@sasplastic.com.br,SILVETE,(54) 3297 6600,, JOCIARA,  -   ,  -   ,  -   ,"3,134",Inativo,, - , -, -,,,
SAN MARCO,"CHAPA ZC MINIM/PP 0,50 NBR7008 ZC F/V BR",0.5,"1,200.00",3000,"2,000",CZC,CHAPA,fortsul@brturbo.com.br,GUILHERME JUNIOR,3291-5354,, MACIEL,  -   ,  -   ,  -   ,"5,018",Inativo,, - , -, -,,,
SAN MARCO,"CHAPA ZC MINIM/PP 0,50 NBR7008 ZC F/V BR",0.5,"1,200.00",2000,"2,000",CZC,CHAPA,fortsul@brturbo.com.br,GUILHERME JUNIOR,3291-5354,, MACIEL,  -   ,  -   ,  -   ,"5,018",Inativo,, - , -, -,,,
SAN MARCO,"CHAPA AL/ZN 0,43 ASTM A 792 CN C/TQ",0.43,"1,200.00",3000,"3,000",CGAL,CHAPA,fortsul@brturbo.com.br,GUILHERME JUNIOR,3291-5354,, MACIEL,  -   ,  -   ,  -   ,"5,018",Inativo,, - , -, -,,,
SCARELI,"CHAPA FQ 1,50 NBR6658",1.5,"1,200.00",3000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ 2,65 NBR6658",2.65,"1,200.00",3000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ 2,65 SEGUNDA QUALIDADE",2.65,"1,500.00",3000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ DEC 3,00 SEGUNDA QUALIDADE",3,"1,200.00",3000,"1,000",CFQ DEC OL,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ DEC 3,00 SEGUNDA QUALIDADE",3,"1,500.00",3000,"1,000",CFQ DEC OL,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA FQ 4,75 NBR6658",4.75,"1,200.00",2000,"1,000",CFQ ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"1,000",CG DO LTQ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCARELI,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",2000,"1,000",CG DO LTQ,CHAPA,comercial@scareli.com.br,,3212-1088,, HAMILTON,  -   ,  -   ,  -   ,"2,932",Inativo, sim, - , -, -,,,
SCHIFER,"CHAPA FF 0,40 NBR6658 OL",0.4,"1,200.00",3000,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,40 SEGUNDA QUALIDADE",0.4,"1,000.00",2000,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,40 NBR6658 OL",0.4,"1,000.00",1344,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,45 NBR6658 OL",0.45,"1,000.00",3000,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,45 NBR6658 OL",0.45,"1,200.00",3000,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,45 NBR6658 OL",0.45,"1,200.00",1500,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,45 NBR6658 OL",0.45,"1,000.00",1680,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIFER,"CHAPA FF 0,45 NBR6658 OL",0.45,"1,200.00",1875,500,CFF OL ,CHAPA,,,3212-4828,, Sem Atendimento,  -   ,  -   ,  -   ,"5,555",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 2,00 SAE1010",2,"1,200.00",3000,500,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,200.00",3000,"3,300",CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA ZC 1,95 NBR7008 ZC CR NO RV Z275",1.95,"1,000.00",3000,0,CZC,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,500,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  8,00 ASTM A 36",8,"1,200.00",3000,0,CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  8,00 NBR8300",8,"1,200.00",3000,0,CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA ZC MINIM/PP 0,50 NBR7008 ZC F/V BR",0.5,"1,200.00",2000,0,CZC,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA ZC 1,95 NBR7008 ZC CR MIN RV Z275",1.95,"1,200.00",3000,0,CZC,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,0,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,0,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 3,00 ASTM A 36",3,"1,200.00",3000,0,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,500.00",3000,0,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,200.00",3000,0,CFQ ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  6,30 COS-AR COR300",6.3,"1,200.00",3000,0,CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  6,30 ASTM A 36",6.3,"1,200.00",3000,"3,000",CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  8,00 ASTM A 36",8,"1,500.00",3000,0,CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHIO LTDA,"CHAPA GR LTQ  8,00 ASTM A 36",8,"1,200.00",3000,0,CG DO LTQ,CHAPA,,,54 3232 1377/1765,, Sem Atendimento,  -   ,  -   ,  -   ,"4,717",Inativo,, - , -, -,,,
SCHMITT UTIL,"TIRA FF BOB 0,90 NBR6658 OL",0.9,60.00,,500,TFF OL BOB,FITA,comprasacograto@gmail.com,,3212-1229,, JOCIARA,  -   ,  -   ,  -   ,"3,749",Inativo,, - , -, -,,,
SCHMITT UTIL,"TIRA FF BOB 1,50 NBR6658 OL",1.5,55.00,,500,TFF OL BOB,FITA,comprasacograto@gmail.com,,3212-1229,, JOCIARA,  -   ,  -   ,  -   ,"3,749",Inativo,, - , -, -,,,
SCHMITT UTIL,"TIRA FF BOB 0,90 NBR6658 OL",0.9,68.00,,500,TFF OL BOB,FITA,comprasacograto@gmail.com,,3212-1229,, JOCIARA,  -   ,  -   ,  -   ,"3,749",Inativo,, - , -, -,,,
SCHMITT UTIL,"TIRA FF BOB 1,50 NBR6658 OL",1.5,38.00,,500,TFF OL BOB,FITA,comprasacograto@gmail.com,,3212-1229,, JOCIARA,  -   ,  -   ,  -   ,"3,749",Inativo,, - , -, -,,,
SHOPPING DECORAÇÕES,,,,,,,,,JOSE FERNANDO,54 3225 2133,, Sem Atendimento,  -   ,  -   ,  -   ,sem compra,sem compra,, - , -, -,,,
SILDRE,"TIRA FF BOB 1,50 NBR6658 OL",1.5,20.80,,500,TFF OL BOB,FITA,,,3227-1334,, Sem Atendimento,  -   ,  -   ,  -   ,"3,956",Inativo,, - , -, -,,,
SILDRE,"TIRA FF BOB 1,50 NBR6658 OL",1.5,24.70,,500,TFF OL BOB,FITA,,,3227-1334,, Sem Atendimento,  -   ,  -   ,  -   ,"3,956",Inativo,, - , -, -,,,
SOFISA,,,,,,,,sofisa@sofisa.ind.br,ADELAR,3229-2202,, Sem Atendimento,  -   ,  -   ,  -   ,"5,079",Inativo,, - , -, -,,,
SOLAR ACESSÓRIOS,,,,,,,,solaracessorios@nsol.com.br,,54 3291-3363,, Sem Atendimento,  -   ,  -   ,  -   ,sem compra,sem compra,, - , -, -,,,
SPOT SUL,,,,,,,,,roberto,322506355,, Sem Atendimento,  -   ,  -   ,  -   ,"4,583",Inativo,, - , -, -,,,
STEFFENS IND,"TIRA FF BOB 1,50 NBR6658 OL",1.5,50.00,,"1,000",TFF OL BOB,FITA,jean@proaramado.com.br,JEAN,54 30210697/99947718,, HAMILTON,  -   ,  -   ,  -   ,"3,357",Inativo, sim, - , -, -,,,
STEFFENS IND,"TIRA FF BOB 1,90 NBR6658 OL",1.9,40.00,,"1,000",TFF OL BOB,FITA,jean@proaramado.com.br,JEAN,54 30210697/99947718,, HAMILTON,  -   ,  -   ,  -   ,"3,357",Inativo, sim, - , -, -,,,
STEFFENS IND,"TIRA FF BOB 1,50 NBR6658 OL",1.5,48.00,,"1,000",TFF OL BOB,FITA,jean@proaramado.com.br,JEAN,54 30210697/99947718,, HAMILTON,  -   ,  -   ,  -   ,"3,357",Inativo, sim, - , -, -,,,
SULTORRES,,,,,,,,paulo.martta@sultorres.ind.br,PAULO,3224-2424,, Sem Atendimento,  -   ,  -   ,  -   ,"5,943",Inativo,, - , -, -,,,
SUPERACO IND,"CHAPA FF 0,90 NBR6658 OL",0.9,"1,200.00",3000,"5,000",CFF OL ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA ZC 1,55 NBR7008 ZC CR MIN RV Z275",1.55,"1,200.00",1630,"5,000",#N/A,#N/A,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA ZC 1,95 NBR7008 ZC CR MIN RV Z275",1.95,"1,200.00",845,"5,000",CZC,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",2500,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CH DE PISO 3,00 PE-GAL COSIPISO II",3,"1,200.00",3000,"5,000",CFQ PISO ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 3,00 NBR6658",3,"1,500.00",3000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CH DE PISO 4,75 PE-GAL COSIPISO II",4.75,"1,200.00",3000,"5,000",CFQ PISO ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 4,75 SAE1010",4.75,"1,200.00",6000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,500.00",3000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,500.00",3000,"5,000",CFQ ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA GR LTQ  6,30 SAE1010",6.3,"1,200.00",6000,"5,000",CG DO LTQ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,200.00",3000,"5,000",CG DO LTQ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,000.00",3000,"5,000",CG DO LTQ,CHAPA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"BOB AL/ZN  0,43 ASTM A792 CN C/TQ",0.43,"1,200.00",0,"24,000",BOBINA GALVALUME,BOBINA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"BOB AL/ZN  0,50 ASTM A792 CN C/TQ",0.5,"1,200.00",0,"40,000",BOBINA GALVALUME,BOBINA,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPERACO IND,"PERFIL FQ DOB TP U 2,00 NBR 6658 BS =>80",2,,,"40,000",PERFIL FQ,PERFIL,rafael@superaco-rs.com.br,RAFAEL,3025-2123,, JOCIARA,  -   ,  -   ,  -   ,"3,764",Inativo, sim, - , -, -,,,
SUPRA MEC,"CHAPA FQ 4,75 ASTM A 36",4.75,"1,500.00",6000,500,CFQ ,CHAPA,comercial@supramec.ind.br,LEOMAR,3229-8403,, Sem Atendimento,  -   ,  -   ,  -   ,"4,752",Inativo,, - , -, -,,,
SUPRA MEC,"CHAPA GR LTQ  6,30 ASTM A 36",6.3,"1,500.00",6000,500,CG DO LTQ,CHAPA,comercial@supramec.ind.br,LEOMAR,3229-8403,, Sem Atendimento,  -   ,  -   ,  -   ,"4,752",Inativo,, - , -, -,,,
SUPRA MEC,"CHAPA GR LTQ  8,00 ASTM A 36",8,"1,500.00",6000,500,CG DO LTQ,CHAPA,comercial@supramec.ind.br,LEOMAR,3229-8403,, Sem Atendimento,  -   ,  -   ,  -   ,"4,752",Inativo,, - , -, -,,,
TECNIARTE,"CHAPA FF 0,60 NBR6658 OL",0.6,"1,200.00",3000,"2,000",CFF OL ,CHAPA,tecniarte@tecniarte.com.br,GILÇON,3211-3566,, HAMILTON,  -   ,  -   ,  -   ,"3,198",Inativo, sim, - , -, -,,,
TECNIARTE,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275",0.65,"1,000.00",2000,"2,000",CZC,CHAPA,tecniarte@tecniarte.com.br,GILÇON,3211-3566,, HAMILTON,  -   ,  -   ,  -   ,"3,198",Inativo, sim, - , -, -,,,
TECNIARTE,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275",0.65,"1,000.00",3000,"2,000",CZC,CHAPA,tecniarte@tecniarte.com.br,GILÇON,3211-3566,, HAMILTON,  -   ,  -   ,  -   ,"3,198",Inativo, sim, - , -, -,,,
TECNIARTE,"CHAPA FF 1,50 NBR6658 OL",1.5,"1,200.00",3000,"2,000",CFF OL ,CHAPA,tecniarte@tecniarte.com.br,GILÇON,3211-3566,, HAMILTON,  -   ,  -   ,  -   ,"3,198",Inativo, sim, - , -, -,,,
TECNO METAL,"TIRA ZC BOB 0,35 NBR7008 ZC CR NO REV Z2",0.35,166.00,,"1,000",TZC BOB,FITA,tecnometal@tecnometalltda,WILSON,3221-7277,, Sem Atendimento,  -   ,  -   ,  -   ,"5,998",Inativo,, - , -, -,,,
TECNO METAL,"TIRA AL/ZN BOB 0,50 ASTM A 792 CN C/TQ",0.5,DIVS,,"8,000",TIRA GALV BOB,FITA,tecnometal@tecnometalltda,WILSON,3221-7277,, Sem Atendimento,  -   ,  -   ,  -   ,"5,998",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA ZC 0,95 NBR7008 ZC CR MIN RV B",0.95,"1,200.00",2000,500,CZC,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,500,CFQ ,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA FQ 3,75 NBR6658",3.75,"1,200.00",3000,500,CFQ ,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA FQ 3,75 NBR6658",3.75,"1,500.00",2000,500,CFQ ,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA FQ 4,75 NBR6658",4.75,"1,500.00",3000,500,CFQ ,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA GR LCG   6,30 ASTM A 572 GR 50",6.3,"2,000.00",12000,500,CG DO LCG,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA GR LCG   9,50 ASTM A 516 GR 60",9.5,"2,000.00",6000,500,CG DO LCG,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA GR LCG  12,50 ASTM A 516 GR 60",12.5,"2,000.00",6000,500,CG DO LCG,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA GR LCG  16,00 ASTM A 516 GR 60",16,"2,440.00",12000,500,CG DO LCG,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"CHAPA GR LCG  19,00 ASTM A 516 GR 60",19,"2,440.00",12000,500,CG DO LCG,CHAPA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TECNOFRIO,"TIRA FF BOB 0,30 NBR6658 OL",0.3,150.00,,"1,000",TFF OL BOB,FITA,elder@tecnofrio.com.br,ELDER,3227-1493,, MACIEL,  -   ,  -   ,  -   ,"2,930",Inativo,, - , -, -,,,
TESSARO,"CHAPA FF 1,20 NBR6658 OL",1.2,"1,200.00",3000,0,CFF OL ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CH DE PISO 3,00 PE-GAL COSIPISO",3,"1,200.00",3000,0,CFQ PISO ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,0,CFQ ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LTQ  6,30 ASTM A 36",6.3,"1,500.00",3000,0,CG DO LTQ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LTQ  6,30 NBR6656 LNE 38",6.3,"1,200.00",3000,0,CG DO LTQ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LTQ  6,30 NBR6656 LNE 38",6.3,"1,000.00",3000,0,CG DO LTQ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LTQ  8,00 NBR 6656 LNE 38",8,"1,200.00",3000,0,CG DO LTQ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,200.00",3000,0,CG DO LTQ,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO,"CHAPA GR LCG  16,00 ASTM A 36",16,"1,800.00",6000,0,CG DO LCG,CHAPA,nevio.goin@lunaalg.com.br,NEVIO,2992-1820,, JOCIARA,  -   ,  -   ,  -   ,"2,834",Inativo,, - , -, -,,,
TESSARO IND,"CHAPA GR LCG  19,00 ASTM A 36",19,"1,800.00",3000,0,CG DO LCG,CHAPA,claiton@tessaro.ind.br,,54 99688583,, Sem Atendimento,  -   ,  -   ,  -   ,"5,600",Inativo,, - , -, -,,,
TESSARO IND,"CHAPA GR LTQ 12,50 ASTM A 36",12.5,"1,500.00",3000,0,CG DO LTQ,CHAPA,claiton@tessaro.ind.br,,54 99688583,, Sem Atendimento,  -   ,  -   ,  -   ,"5,600",Inativo,, - , -, -,,,
TESSARO IND,"CHAPA GR LCG  19,00 ASTM A 36",19,"1,500.00",3000,0,CG DO LCG,CHAPA,claiton@tessaro.ind.br,,54 99688583,, Sem Atendimento,  -   ,  -   ,  -   ,"5,600",Inativo,, - , -, -,,,
